Date,zone,centre,Price
21-09-94,3,KOLKATA,6.9
21-09-94,3,AGARTALA,8.25
21-09-94,4,HYDERABAD,NA
21-09-94,4,VIJAYAWADA,NA
21-09-94,4,BANGALORE,7.5
21-09-94,4,THIRUVANANTHAPURAM,9.8
21-09-94,4,ERNAKULAM,9.8
21-09-94,4,CHENNAI,7.6
21-09-94,4,MADURAI,7.5
21-09-94,4,PONDICHERRY,7.5
28-09-94,1,HISAR,NA
28-09-94,1,KARNAL,NA
28-09-94,1,SHIMLA,9.5
28-09-94,1,MANDI,8.6
28-09-94,1,SRINAGAR,NA
28-09-94,1,JAMMU,7
28-09-94,1,AMRITSAR,6.5
28-09-94,1,LUDHIANA,7.5
28-09-94,1,LUCKNOW,6.5
28-09-94,1,KANPUR,7.25
28-09-94,1,CHANDIGARH,9
28-09-94,1,DELHI,8.5
28-09-94,2,AHMEDABAD,7.8
28-09-94,2,RAJKOT,NA
28-09-94,2,PANAJI,8
28-09-94,2,BHOPAL,7.5
28-09-94,2,INDORE,7
28-09-94,2,MUMBAI,8
28-09-94,2,NAGPUR,NA
28-09-94,2,JAIPUR,10
28-09-94,2,JODHPUR,9.8
28-09-94,3,GUWAHATI,7.5
28-09-94,3,PATNA,8.2
28-09-94,3,SHILLONG,7.4
28-09-94,3,AIZAWL,7
28-09-94,3,BHUBANESHWAR,6.5
28-09-94,3,CUTTACK,NA
28-09-94,3,KOLKATA,6.9
28-09-94,3,AGARTALA,8.25
28-09-94,4,HYDERABAD,6.8
28-09-94,4,VIJAYAWADA,7
28-09-94,4,BANGALORE,7.6
28-09-94,4,THIRUVANANTHAPURAM,9.8
28-09-94,4,ERNAKULAM,9.8
28-09-94,4,CHENNAI,7.8
28-09-94,4,MADURAI,7.5
28-09-94,4,PONDICHERRY,7.5
05-10-94,1,HISAR,8
05-10-94,1,KARNAL,8
05-10-94,1,SHIMLA,9.5
05-10-94,1,MANDI,8
05-10-94,1,SRINAGAR,NA
05-10-94,1,JAMMU,7
05-10-94,1,AMRITSAR,7
05-10-94,1,LUDHIANA,7.5
05-10-94,1,LUCKNOW,6
05-10-94,1,KANPUR,7.2
05-10-94,1,CHANDIGARH,9
05-10-94,1,DELHI,8.5
05-10-94,2,AHMEDABAD,7.5
05-10-94,2,RAJKOT,7.5
05-10-94,2,PANAJI,8
05-10-94,2,BHOPAL,7.5
05-10-94,2,INDORE,NA
05-10-94,2,MUMBAI,8
05-10-94,2,NAGPUR,7.5
05-10-94,2,JAIPUR,10
05-10-94,2,JODHPUR,10
05-10-94,3,GUWAHATI,7.5
05-10-94,3,PATNA,NA
05-10-94,3,SHILLONG,7.8
05-10-94,3,AIZAWL,NA
05-10-94,3,BHUBANESHWAR,6.5
05-10-94,3,CUTTACK,6.5
05-10-94,3,KOLKATA,6.8
05-10-94,3,AGARTALA,8.25
05-10-94,4,HYDERABAD,7
05-10-94,4,VIJAYAWADA,7
05-10-94,4,BANGALORE,7.5
05-10-94,4,THIRUVANANTHAPURAM,9.8
05-10-94,4,ERNAKULAM,9.5
05-10-94,4,CHENNAI,7.8
05-10-94,4,MADURAI,7.7
05-10-94,4,PONDICHERRY,7.5
12-10-94,1,HISAR,8
12-10-94,1,KARNAL,8
12-10-94,1,SHIMLA,9.5
12-10-94,1,MANDI,8
12-10-94,1,SRINAGAR,NA
12-10-94,1,JAMMU,NA
12-10-94,1,AMRITSAR,8
12-10-94,1,LUDHIANA,8
12-10-94,1,LUCKNOW,NA
12-10-94,1,KANPUR,NA
12-10-94,1,CHANDIGARH,9
12-10-94,1,DELHI,NA
12-10-94,2,AHMEDABAD,NA
12-10-94,2,RAJKOT,NA
12-10-94,2,PANAJI,8
12-10-94,2,BHOPAL,7.5
12-10-94,2,INDORE,NA
12-10-94,2,MUMBAI,8.5
12-10-94,2,NAGPUR,NA
12-10-94,2,JAIPUR,10.1
12-10-94,2,JODHPUR,10
12-10-94,3,GUWAHATI,7.5
12-10-94,3,PATNA,NA
12-10-94,3,SHILLONG,7.8
12-10-94,3,AIZAWL,NA
12-10-94,3,BHUBANESHWAR,NA
12-10-94,3,CUTTACK,NA
12-10-94,3,KOLKATA,6.9
12-10-94,3,AGARTALA,NA
12-10-94,4,HYDERABAD,7
12-10-94,4,VIJAYAWADA,7
12-10-94,4,BANGALORE,8
12-10-94,4,THIRUVANANTHAPURAM,9.8
12-10-94,4,ERNAKULAM,9
12-10-94,4,CHENNAI,7.8
12-10-94,4,MADURAI,7.7
12-10-94,4,PONDICHERRY,7.5
19-10-94,1,HISAR,8
19-10-94,1,KARNAL,8
19-10-94,1,SHIMLA,9.25
19-10-94,1,MANDI,NA
19-10-94,1,SRINAGAR,7
19-10-94,1,JAMMU,7
19-10-94,1,AMRITSAR,8
19-10-94,1,LUDHIANA,7.5
19-10-94,1,LUCKNOW,6.5
19-10-94,1,KANPUR,7.5
19-10-94,1,CHANDIGARH,NA
19-10-94,1,DELHI,8.5
19-10-94,2,AHMEDABAD,NA
19-10-94,2,RAJKOT,NA
19-10-94,2,PANAJI,8
19-10-94,2,BHOPAL,7.5
19-10-94,2,INDORE,7.5
19-10-94,2,MUMBAI,NA
19-10-94,2,NAGPUR,NA
19-10-94,2,JAIPUR,10
19-10-94,2,JODHPUR,10
19-10-94,3,GUWAHATI,7.5
19-10-94,3,PATNA,8.2
19-10-94,3,SHILLONG,NA
19-10-94,3,AIZAWL,NA
19-10-94,3,BHUBANESHWAR,6.5
19-10-94,3,CUTTACK,6.5
19-10-94,3,KOLKATA,6.9
19-10-94,3,AGARTALA,NA
19-10-94,4,HYDERABAD,7
19-10-94,4,VIJAYAWADA,7.5
19-10-94,4,BANGALORE,7.5
19-10-94,4,THIRUVANANTHAPURAM,9.8
19-10-94,4,ERNAKULAM,9.5
19-10-94,4,CHENNAI,7.8
19-10-94,4,MADURAI,7.7
19-10-94,4,PONDICHERRY,7.5
26-10-94,1,HISAR,8
26-10-94,1,KARNAL,8
26-10-94,1,SHIMLA,9.5
26-10-94,1,MANDI,8.35
26-10-94,1,SRINAGAR,8
26-10-94,1,JAMMU,NA
26-10-94,1,AMRITSAR,8
26-10-94,1,LUDHIANA,8.5
26-10-94,1,LUCKNOW,6.5
26-10-94,1,KANPUR,7
26-10-94,1,CHANDIGARH,9
26-10-94,1,DELHI,8.5
26-10-94,2,AHMEDABAD,NA
26-10-94,2,RAJKOT,NA
26-10-94,2,PANAJI,8
26-10-94,2,BHOPAL,7.5
26-10-94,2,INDORE,7.5
26-10-94,2,MUMBAI,10
26-10-94,2,NAGPUR,7.65
26-10-94,2,JAIPUR,10
26-10-94,2,JODHPUR,10
26-10-94,3,GUWAHATI,7
26-10-94,3,PATNA,8.2
26-10-94,3,SHILLONG,7.6
26-10-94,3,AIZAWL,NA
26-10-94,3,BHUBANESHWAR,6.4
26-10-94,3,CUTTACK,6.5
26-10-94,3,KOLKATA,6.9
26-10-94,3,AGARTALA,8.25
26-10-94,4,HYDERABAD,NA
26-10-94,4,VIJAYAWADA,NA
26-10-94,4,BANGALORE,7.5
26-10-94,4,THIRUVANANTHAPURAM,10
26-10-94,4,ERNAKULAM,8.5
26-10-94,4,CHENNAI,7.8
26-10-94,4,MADURAI,7.7
26-10-94,4,PONDICHERRY,7.5
02-11-94,1,HISAR,8
02-11-94,1,KARNAL,8
02-11-94,1,SHIMLA,9.25
02-11-94,1,MANDI,8.35
02-11-94,1,SRINAGAR,NA
02-11-94,1,JAMMU,NA
02-11-94,1,AMRITSAR,7.5
02-11-94,1,LUDHIANA,7.5
02-11-94,1,LUCKNOW,6.5
02-11-94,1,KANPUR,7
02-11-94,1,CHANDIGARH,9
02-11-94,1,DELHI,8.5
02-11-94,2,AHMEDABAD,NA
02-11-94,2,RAJKOT,NA
02-11-94,2,PANAJI,NA
02-11-94,2,BHOPAL,8
02-11-94,2,INDORE,7.5
02-11-94,2,MUMBAI,NA
02-11-94,2,NAGPUR,NA
02-11-94,2,JAIPUR,10
02-11-94,2,JODHPUR,10
02-11-94,3,GUWAHATI,7.5
02-11-94,3,PATNA,6.2
02-11-94,3,SHILLONG,7.6
02-11-94,3,AIZAWL,NA
02-11-94,3,BHUBANESHWAR,6.4
02-11-94,3,CUTTACK,6.5
02-11-94,3,KOLKATA,6.8
02-11-94,3,AGARTALA,8.25
02-11-94,4,HYDERABAD,7
02-11-94,4,VIJAYAWADA,7.5
02-11-94,4,BANGALORE,7.5
02-11-94,4,THIRUVANANTHAPURAM,9.8
02-11-94,4,ERNAKULAM,8.5
02-11-94,4,CHENNAI,7.8
02-11-94,4,MADURAI,7.7
02-11-94,4,PONDICHERRY,7.5
09-11-94,1,HISAR,8.25
09-11-94,1,KARNAL,8
09-11-94,1,SHIMLA,9.25
09-11-94,1,MANDI,8.15
09-11-94,1,SRINAGAR,7
09-11-94,1,JAMMU,6.5
09-11-94,1,AMRITSAR,8
09-11-94,1,LUDHIANA,7.5
09-11-94,1,LUCKNOW,6
09-11-94,1,KANPUR,6.75
09-11-94,1,CHANDIGARH,9
09-11-94,1,DELHI,8.5
09-11-94,2,AHMEDABAD,7.8
09-11-94,2,RAJKOT,7.5
09-11-94,2,PANAJI,8
09-11-94,2,BHOPAL,8
09-11-94,2,INDORE,7.25
09-11-94,2,MUMBAI,8.5
09-11-94,2,NAGPUR,7.65
09-11-94,2,JAIPUR,10
09-11-94,2,JODHPUR,10
09-11-94,3,GUWAHATI,NA
09-11-94,3,PATNA,NA
09-11-94,3,SHILLONG,8.5
09-11-94,3,AIZAWL,NA
09-11-94,3,BHUBANESHWAR,6.4
09-11-94,3,CUTTACK,6.5
09-11-94,3,KOLKATA,6.9
09-11-94,3,AGARTALA,8.25
09-11-94,4,HYDERABAD,7
09-11-94,4,VIJAYAWADA,7.5
09-11-94,4,BANGALORE,NA
09-11-94,4,THIRUVANANTHAPURAM,NA
09-11-94,4,ERNAKULAM,NA
09-11-94,4,CHENNAI,7.8
09-11-94,4,MADURAI,7.2
09-11-94,4,PONDICHERRY,7.5
16-11-94,1,HISAR,8.25
16-11-94,1,KARNAL,8
16-11-94,1,SHIMLA,9.25
16-11-94,1,MANDI,8.2
16-11-94,1,SRINAGAR,NA
16-11-94,1,JAMMU,6
16-11-94,1,AMRITSAR,7.5
16-11-94,1,LUDHIANA,7.5
16-11-94,1,LUCKNOW,6
16-11-94,1,KANPUR,NA
16-11-94,1,CHANDIGARH,9
16-11-94,1,DELHI,8.5
16-11-94,2,AHMEDABAD,7.8
16-11-94,2,RAJKOT,7.5
16-11-94,2,PANAJI,8
16-11-94,2,BHOPAL,8
16-11-94,2,INDORE,NA
16-11-94,2,MUMBAI,8.5
16-11-94,2,NAGPUR,7.65
16-11-94,2,JAIPUR,10
16-11-94,2,JODHPUR,10
16-11-94,3,GUWAHATI,7
16-11-94,3,PATNA,NA
16-11-94,3,SHILLONG,7.7
16-11-94,3,AIZAWL,NA
16-11-94,3,BHUBANESHWAR,6.5
16-11-94,3,CUTTACK,6.5
16-11-94,3,KOLKATA,6.8
16-11-94,3,AGARTALA,8.25
16-11-94,4,HYDERABAD,7
16-11-94,4,VIJAYAWADA,7.5
16-11-94,4,BANGALORE,8
16-11-94,4,THIRUVANANTHAPURAM,9.8
16-11-94,4,ERNAKULAM,NA
16-11-94,4,CHENNAI,7.8
16-11-94,4,MADURAI,7.8
16-11-94,4,PONDICHERRY,7.5
23-11-94,1,HISAR,8
23-11-94,1,KARNAL,8
23-11-94,1,SHIMLA,9.25
23-11-94,1,MANDI,NA
23-11-94,1,SRINAGAR,NA
23-11-94,1,JAMMU,6
23-11-94,1,AMRITSAR,8
23-11-94,1,LUDHIANA,8
23-11-94,1,LUCKNOW,6
23-11-94,1,KANPUR,6.7
23-11-94,1,CHANDIGARH,9
23-11-94,1,DELHI,8.5
23-11-94,2,AHMEDABAD,8.25
23-11-94,2,RAJKOT,7
23-11-94,2,PANAJI,8
23-11-94,2,BHOPAL,8
23-11-94,2,INDORE,7.75
23-11-94,2,MUMBAI,8.5
23-11-94,2,NAGPUR,7.55
23-11-94,2,JAIPUR,10
23-11-94,2,JODHPUR,10
23-11-94,3,GUWAHATI,7.2
23-11-94,3,PATNA,NA
23-11-94,3,SHILLONG,7
23-11-94,3,AIZAWL,NA
23-11-94,3,BHUBANESHWAR,6.5
23-11-94,3,CUTTACK,6.6
23-11-94,3,KOLKATA,9.4
23-11-94,3,AGARTALA,NA
23-11-94,4,HYDERABAD,7
23-11-94,4,VIJAYAWADA,7
23-11-94,4,BANGALORE,8
23-11-94,4,THIRUVANANTHAPURAM,10
23-11-94,4,ERNAKULAM,10.2
23-11-94,4,CHENNAI,7.8
23-11-94,4,MADURAI,8
23-11-94,4,PONDICHERRY,7.5
30-11-94,1,HISAR,NA
30-11-94,1,KARNAL,NA
30-11-94,1,SHIMLA,9.25
30-11-94,1,MANDI,7.75
30-11-94,1,SRINAGAR,NA
30-11-94,1,JAMMU,6
30-11-94,1,AMRITSAR,8.75
30-11-94,1,LUDHIANA,7.5
30-11-94,1,LUCKNOW,6
30-11-94,1,KANPUR,6.7
30-11-94,1,CHANDIGARH,9
30-11-94,1,DELHI,8.5
30-11-94,2,AHMEDABAD,8.5
30-11-94,2,RAJKOT,7
30-11-94,2,PANAJI,8
30-11-94,2,BHOPAL,8
30-11-94,2,INDORE,7.25
30-11-94,2,MUMBAI,8.5
30-11-94,2,NAGPUR,7.55
30-11-94,2,JAIPUR,11
30-11-94,2,JODHPUR,11
30-11-94,3,GUWAHATI,7
30-11-94,3,PATNA,8.2
30-11-94,3,SHILLONG,7.6
30-11-94,3,AIZAWL,NA
30-11-94,3,BHUBANESHWAR,6.5
30-11-94,3,CUTTACK,6.6
30-11-94,3,KOLKATA,9.3
30-11-94,3,AGARTALA,NA
30-11-94,4,HYDERABAD,7
30-11-94,4,VIJAYAWADA,NA
30-11-94,4,BANGALORE,7.5
30-11-94,4,THIRUVANANTHAPURAM,10
30-11-94,4,ERNAKULAM,10
30-11-94,4,CHENNAI,7.8
30-11-94,4,MADURAI,8
30-11-94,4,PONDICHERRY,7.8
07-12-94,1,HISAR,NA
07-12-94,1,KARNAL,NA
07-12-94,1,SHIMLA,9.2
07-12-94,1,MANDI,8.2
07-12-94,1,SRINAGAR,NA
07-12-94,1,JAMMU,6.8
07-12-94,1,AMRITSAR,8.75
07-12-94,1,LUDHIANA,7.5
07-12-94,1,LUCKNOW,NA
07-12-94,1,KANPUR,NA
07-12-94,1,CHANDIGARH,10
07-12-94,1,DELHI,8.5
07-12-94,2,AHMEDABAD,8
07-12-94,2,RAJKOT,NA
07-12-94,2,PANAJI,8
07-12-94,2,BHOPAL,8
07-12-94,2,INDORE,7
07-12-94,2,MUMBAI,8.5
07-12-94,2,NAGPUR,7.2
07-12-94,2,JAIPUR,11
07-12-94,2,JODHPUR,11
07-12-94,3,GUWAHATI,7
07-12-94,3,PATNA,8.2
07-12-94,3,SHILLONG,7.7
07-12-94,3,AIZAWL,NA
07-12-94,3,BHUBANESHWAR,6
07-12-94,3,CUTTACK,6.6
07-12-94,3,KOLKATA,NA
07-12-94,3,AGARTALA,7.8
07-12-94,4,HYDERABAD,6.8
07-12-94,4,VIJAYAWADA,NA
07-12-94,4,BANGALORE,NA
07-12-94,4,THIRUVANANTHAPURAM,9.8
07-12-94,4,ERNAKULAM,10.2
07-12-94,4,CHENNAI,8
07-12-94,4,MADURAI,8.8
07-12-94,4,PONDICHERRY,NA
14-12-94,1,HISAR,NA
14-12-94,1,KARNAL,NA
14-12-94,1,SHIMLA,9.25
14-12-94,1,MANDI,8.2
14-12-94,1,SRINAGAR,6.5
14-12-94,1,JAMMU,6.8
14-12-94,1,AMRITSAR,8
14-12-94,1,LUDHIANA,7.5
14-12-94,1,LUCKNOW,NA
14-12-94,1,KANPUR,NA
14-12-94,1,CHANDIGARH,10
14-12-94,1,DELHI,8.5
14-12-94,2,AHMEDABAD,7.8
14-12-94,2,RAJKOT,7
14-12-94,2,PANAJI,8
14-12-94,2,BHOPAL,8
14-12-94,2,INDORE,7.25
14-12-94,2,MUMBAI,8.5
14-12-94,2,NAGPUR,7.5
14-12-94,2,JAIPUR,11
14-12-94,2,JODHPUR,11
14-12-94,3,GUWAHATI,7
14-12-94,3,PATNA,8.2
14-12-94,3,SHILLONG,7.3
14-12-94,3,AIZAWL,NA
14-12-94,3,BHUBANESHWAR,6
14-12-94,3,CUTTACK,6.6
14-12-94,3,KOLKATA,6.8
14-12-94,3,AGARTALA,7.8
14-12-94,4,HYDERABAD,6.8
14-12-94,4,VIJAYAWADA,7.5
14-12-94,4,BANGALORE,7.3
14-12-94,4,THIRUVANANTHAPURAM,10.2
14-12-94,4,ERNAKULAM,10.2
14-12-94,4,CHENNAI,8.2
14-12-94,4,MADURAI,8.8
14-12-94,4,PONDICHERRY,7.8
21-12-94,1,HISAR,NA
21-12-94,1,KARNAL,NA
21-12-94,1,SHIMLA,9.5
21-12-94,1,MANDI,8.2
21-12-94,1,SRINAGAR,NA
21-12-94,1,JAMMU,6.8
21-12-94,1,AMRITSAR,8.5
21-12-94,1,LUDHIANA,7.5
21-12-94,1,LUCKNOW,NA
21-12-94,1,KANPUR,NA
21-12-94,1,CHANDIGARH,NA
21-12-94,1,DELHI,8.5
21-12-94,2,AHMEDABAD,7.8
21-12-94,2,RAJKOT,7
21-12-94,2,PANAJI,8
21-12-94,2,BHOPAL,8
21-12-94,2,INDORE,7
21-12-94,2,MUMBAI,8
21-12-94,2,NAGPUR,NA
21-12-94,2,JAIPUR,11
21-12-94,2,JODHPUR,11
21-12-94,3,GUWAHATI,7
21-12-94,3,PATNA,8.2
21-12-94,3,SHILLONG,7
21-12-94,3,AIZAWL,10
21-12-94,3,BHUBANESHWAR,6
21-12-94,3,CUTTACK,6.6
21-12-94,3,KOLKATA,6.8
21-12-94,3,AGARTALA,7.8
21-12-94,4,HYDERABAD,7
21-12-94,4,VIJAYAWADA,7.5
21-12-94,4,BANGALORE,7.2
21-12-94,4,THIRUVANANTHAPURAM,10.2
21-12-94,4,ERNAKULAM,10.2
21-12-94,4,CHENNAI,8.2
21-12-94,4,MADURAI,10
21-12-94,4,PONDICHERRY,7.8
28-12-94,1,HISAR,8
28-12-94,1,KARNAL,8
28-12-94,1,SHIMLA,9.5
28-12-94,1,MANDI,NA
28-12-94,1,SRINAGAR,NA
28-12-94,1,JAMMU,6.8
28-12-94,1,AMRITSAR,8.75
28-12-94,1,LUDHIANA,7.5
28-12-94,1,LUCKNOW,NA
28-12-94,1,KANPUR,NA
28-12-94,1,CHANDIGARH,8.5
28-12-94,1,DELHI,8
28-12-94,2,AHMEDABAD,8.2
28-12-94,2,RAJKOT,7
28-12-94,2,PANAJI,NA
28-12-94,2,BHOPAL,8
28-12-94,2,INDORE,NA
28-12-94,2,MUMBAI,8.5
28-12-94,2,NAGPUR,7.6
28-12-94,2,JAIPUR,11
28-12-94,2,JODHPUR,11
28-12-94,3,GUWAHATI,7
28-12-94,3,PATNA,8.2
28-12-94,3,SHILLONG,7
28-12-94,3,AIZAWL,10
28-12-94,3,BHUBANESHWAR,6
28-12-94,3,CUTTACK,6.6
28-12-94,3,KOLKATA,NA
28-12-94,3,AGARTALA,7.8
28-12-94,4,HYDERABAD,7
28-12-94,4,VIJAYAWADA,7.5
28-12-94,4,BANGALORE,7.2
28-12-94,4,THIRUVANANTHAPURAM,11
28-12-94,4,ERNAKULAM,NA
28-12-94,4,CHENNAI,8.2
28-12-94,4,MADURAI,8.5
28-12-94,4,PONDICHERRY,7.8
04-01-95,1,HISAR,8
04-01-95,1,KARNAL,8
04-01-95,1,SHIMLA,9.5
04-01-95,1,MANDI,NA
04-01-95,1,SRINAGAR,NA
04-01-95,1,JAMMU,7
04-01-95,1,AMRITSAR,8.75
04-01-95,1,LUDHIANA,7.5
04-01-95,1,LUCKNOW,5.8
04-01-95,1,KANPUR,NA
04-01-95,1,CHANDIGARH,10
04-01-95,1,DELHI,8.5
04-01-95,2,AHMEDABAD,8.5
04-01-95,2,RAJKOT,7
04-01-95,2,PANAJI,NA
04-01-95,2,BHOPAL,8
04-01-95,2,INDORE,7
04-01-95,2,MUMBAI,8
04-01-95,2,NAGPUR,NA
04-01-95,2,JAIPUR,11
04-01-95,2,JODHPUR,11
04-01-95,3,GUWAHATI,7
04-01-95,3,PATNA,8.2
04-01-95,3,SHILLONG,7.2
04-01-95,3,AIZAWL,10
04-01-95,3,BHUBANESHWAR,6
04-01-95,3,CUTTACK,NA
04-01-95,3,KOLKATA,6.7
04-01-95,3,AGARTALA,7.8
04-01-95,4,HYDERABAD,7
04-01-95,4,VIJAYAWADA,8
04-01-95,4,BANGALORE,7.5
04-01-95,4,THIRUVANANTHAPURAM,10
04-01-95,4,ERNAKULAM,NA
04-01-95,4,CHENNAI,8.2
04-01-95,4,MADURAI,8.5
04-01-95,4,PONDICHERRY,7.8
11-01-95,1,HISAR,8
11-01-95,1,KARNAL,8
11-01-95,1,SHIMLA,9.5
11-01-95,1,MANDI,8
11-01-95,1,SRINAGAR,NA
11-01-95,1,JAMMU,7
11-01-95,1,AMRITSAR,7.75
11-01-95,1,LUDHIANA,6.25
11-01-95,1,LUCKNOW,5.5
11-01-95,1,KANPUR,6.1
11-01-95,1,CHANDIGARH,10
11-01-95,1,DELHI,8.5
11-01-95,2,AHMEDABAD,8.25
11-01-95,2,RAJKOT,7
11-01-95,2,PANAJI,NA
11-01-95,2,BHOPAL,8
11-01-95,2,INDORE,7.25
11-01-95,2,MUMBAI,8
11-01-95,2,NAGPUR,NA
11-01-95,2,JAIPUR,11
11-01-95,2,JODHPUR,11
11-01-95,3,GUWAHATI,7
11-01-95,3,PATNA,NA
11-01-95,3,SHILLONG,8
11-01-95,3,AIZAWL,10
11-01-95,3,BHUBANESHWAR,6
11-01-95,3,CUTTACK,6.5
11-01-95,3,KOLKATA,6.7
11-01-95,3,AGARTALA,7.8
11-01-95,4,HYDERABAD,7.5
11-01-95,4,VIJAYAWADA,8.5
11-01-95,4,BANGALORE,8.5
11-01-95,4,THIRUVANANTHAPURAM,10.3
11-01-95,4,ERNAKULAM,10
11-01-95,4,CHENNAI,8.3
11-01-95,4,MADURAI,NA
11-01-95,4,PONDICHERRY,8
18-01-95,1,HISAR,8
18-01-95,1,KARNAL,8
18-01-95,1,SHIMLA,9.5
18-01-95,1,MANDI,8
18-01-95,1,SRINAGAR,NA
18-01-95,1,JAMMU,7
18-01-95,1,AMRITSAR,7
18-01-95,1,LUDHIANA,8
18-01-95,1,LUCKNOW,NA
18-01-95,1,KANPUR,NA
18-01-95,1,CHANDIGARH,10
18-01-95,1,DELHI,8.5
18-01-95,2,AHMEDABAD,8
18-01-95,2,RAJKOT,7
18-01-95,2,PANAJI,NA
18-01-95,2,BHOPAL,8
18-01-95,2,INDORE,7.25
18-01-95,2,MUMBAI,8.5
18-01-95,2,NAGPUR,7.65
18-01-95,2,JAIPUR,11
18-01-95,2,JODHPUR,11
18-01-95,3,GUWAHATI,7
18-01-95,3,PATNA,NA
18-01-95,3,SHILLONG,7
18-01-95,3,AIZAWL,10
18-01-95,3,BHUBANESHWAR,6
18-01-95,3,CUTTACK,6.5
18-01-95,3,KOLKATA,6.7
18-01-95,3,AGARTALA,NA
18-01-95,4,HYDERABAD,7
18-01-95,4,VIJAYAWADA,8.5
18-01-95,4,BANGALORE,7.5
18-01-95,4,THIRUVANANTHAPURAM,10.4
18-01-95,4,ERNAKULAM,10
18-01-95,4,CHENNAI,8.2
18-01-95,4,MADURAI,7
18-01-95,4,PONDICHERRY,8
25-01-95,1,HISAR,8
25-01-95,1,KARNAL,8
25-01-95,1,SHIMLA,9.5
25-01-95,1,MANDI,8
25-01-95,1,SRINAGAR,NA
25-01-95,1,JAMMU,NA
25-01-95,1,AMRITSAR,7
25-01-95,1,LUDHIANA,8
25-01-95,1,LUCKNOW,5.5
25-01-95,1,KANPUR,6.5
25-01-95,1,CHANDIGARH,NA
25-01-95,1,DELHI,8.5
25-01-95,2,AHMEDABAD,8.2
25-01-95,2,RAJKOT,7
25-01-95,2,PANAJI,NA
25-01-95,2,BHOPAL,8
25-01-95,2,INDORE,7.25
25-01-95,2,MUMBAI,8.5
25-01-95,2,NAGPUR,NA
25-01-95,2,JAIPUR,11
25-01-95,2,JODHPUR,11
25-01-95,3,GUWAHATI,NA
25-01-95,3,PATNA,NA
25-01-95,3,SHILLONG,NA
25-01-95,3,AIZAWL,10
25-01-95,3,BHUBANESHWAR,6.2
25-01-95,3,CUTTACK,6.5
25-01-95,3,KOLKATA,6.7
25-01-95,3,AGARTALA,8
25-01-95,4,HYDERABAD,7
25-01-95,4,VIJAYAWADA,8.5
25-01-95,4,BANGALORE,7.5
25-01-95,4,THIRUVANANTHAPURAM,10.6
25-01-95,4,ERNAKULAM,10
25-01-95,4,CHENNAI,8
25-01-95,4,MADURAI,7
25-01-95,4,PONDICHERRY,8
01-02-95,1,HISAR,8
01-02-95,1,KARNAL,8
01-02-95,1,SHIMLA,9.5
01-02-95,1,MANDI,8
01-02-95,1,SRINAGAR,NA
01-02-95,1,JAMMU,7
01-02-95,1,AMRITSAR,7
01-02-95,1,LUDHIANA,8
01-02-95,1,LUCKNOW,5.75
01-02-95,1,KANPUR,6.5
01-02-95,1,CHANDIGARH,10
01-02-95,1,DELHI,8.5
01-02-95,2,AHMEDABAD,8
01-02-95,2,RAJKOT,NA
01-02-95,2,PANAJI,NA
01-02-95,2,BHOPAL,8
01-02-95,2,INDORE,7.5
01-02-95,2,MUMBAI,8.5
01-02-95,2,NAGPUR,8.5
01-02-95,2,JAIPUR,11
01-02-95,2,JODHPUR,11
01-02-95,3,GUWAHATI,7.2
01-02-95,3,PATNA,NA
01-02-95,3,SHILLONG,7
01-02-95,3,AIZAWL,NA
01-02-95,3,BHUBANESHWAR,6.2
01-02-95,3,CUTTACK,6.5
01-02-95,3,KOLKATA,NA
01-02-95,3,AGARTALA,8
01-02-95,4,HYDERABAD,7
01-02-95,4,VIJAYAWADA,7.5
01-02-95,4,BANGALORE,7.5
01-02-95,4,THIRUVANANTHAPURAM,11.5
01-02-95,4,ERNAKULAM,10
01-02-95,4,CHENNAI,8
01-02-95,4,MADURAI,7
01-02-95,4,PONDICHERRY,8
08-02-95,1,HISAR,8
08-02-95,1,KARNAL,8
08-02-95,1,SHIMLA,9.5
08-02-95,1,MANDI,8
08-02-95,1,SRINAGAR,NA
08-02-95,1,JAMMU,7
08-02-95,1,AMRITSAR,7
08-02-95,1,LUDHIANA,8
08-02-95,1,LUCKNOW,5.7
08-02-95,1,KANPUR,6
08-02-95,1,CHANDIGARH,NA
08-02-95,1,DELHI,8.5
08-02-95,2,AHMEDABAD,7.95
08-02-95,2,RAJKOT,7
08-02-95,2,PANAJI,NA
08-02-95,2,BHOPAL,7.5
08-02-95,2,INDORE,NA
08-02-95,2,MUMBAI,8
08-02-95,2,NAGPUR,NA
08-02-95,2,JAIPUR,11
08-02-95,2,JODHPUR,11
08-02-95,3,GUWAHATI,7.2
08-02-95,3,PATNA,6.2
08-02-95,3,SHILLONG,7.5
08-02-95,3,AIZAWL,7
08-02-95,3,BHUBANESHWAR,6.2
08-02-95,3,CUTTACK,6.5
08-02-95,3,KOLKATA,6.7
08-02-95,3,AGARTALA,8
08-02-95,4,HYDERABAD,7
08-02-95,4,VIJAYAWADA,7.5
08-02-95,4,BANGALORE,NA
08-02-95,4,THIRUVANANTHAPURAM,11.6
08-02-95,4,ERNAKULAM,10
08-02-95,4,CHENNAI,7.8
08-02-95,4,MADURAI,7
08-02-95,4,PONDICHERRY,8
15-02-95,1,HISAR,8
15-02-95,1,KARNAL,8
15-02-95,1,SHIMLA,9.5
15-02-95,1,MANDI,8
15-02-95,1,SRINAGAR,NA
15-02-95,1,JAMMU,7
